Epoch [1/10], Step [1/89], Loss: 0.4347
Epoch [1/10], Step [2/89], Loss: 11.0667
Epoch [1/10], Step [3/89], Loss: 0.1260
Epoch [1/10], Step [4/89], Loss: 0.1932
Epoch [1/10], Step [5/89], Loss: 0.0226
Epoch [1/10], Step [6/89], Loss: 0.2559
Epoch [1/10], Step [7/89], Loss: 0.0561
Epoch [1/10], Step [8/89], Loss: 0.0233
Epoch [1/10], Step [9/89], Loss: 0.0924
Epoch [1/10], Step [10/89], Loss: 0.0860
Epoch [1/10], Step [11/89], Loss: 0.0220
Epoch [1/10], Step [12/89], Loss: 0.0389
Epoch [1/10], Step [13/89], Loss: 0.0545
Epoch [1/10], Step [14/89], Loss: 0.0297
Epoch [1/10], Step [15/89], Loss: 0.0208
Epoch [1/10], Step [16/89], Loss: 0.0429
Epoch [1/10], Step [17/89], Loss: 0.0274
Epoch [1/10], Step [18/89], Loss: 0.0179
Epoch [1/10], Step [19/89], Loss: 0.0191
Epoch [1/10], Step [20/89], Loss: 0.0212
Epoch [1/10], Step [21/89], Loss: 0.0198
Epoch [1/10], Step [22/89], Loss: 0.0169
Epoch [1/10], Step [23/89], Loss: 0.0158
Epoch [1/10], Step [24/89], Loss: 0.0186
Epoch [1/10], Step [25/89], Loss: 0.0186
Epoch [1/10], Step [26/89], Loss: 0.0182
Epoch [1/10], Step [27/89], Loss: 0.0156
Epoch [1/10], Step [28/89], Loss: 0.0171
Epoch [1/10], Step [29/89], Loss: 0.0179
Epoch [1/10], Step [30/89], Loss: 0.0171
Epoch [1/10], Step [31/89], Loss: 0.0159
Epoch [1/10], Step [32/89], Loss: 0.0161
Epoch [1/10], Step [33/89], Loss: 0.0171
Epoch [1/10], Step [34/89], Loss: 0.0176
Epoch [1/10], Step [35/89], Loss: 0.0170
Epoch [1/10], Step [36/89], Loss: 0.0159
Epoch [1/10], Step [37/89], Loss: 0.0163
Epoch [1/10], Step [38/89], Loss: 0.0165
Epoch [1/10], Step [39/89], Loss: 0.0166
Epoch [1/10], Step [40/89], Loss: 0.0159
Epoch [1/10], Step [41/89], Loss: 0.0159
Epoch [1/10], Step [42/89], Loss: 0.0162
Epoch [1/10], Step [43/89], Loss: 0.0160
Epoch [1/10], Step [44/89], Loss: 0.0154
Epoch [1/10], Step [45/89], Loss: 0.0158
Epoch [1/10], Step [46/89], Loss: 0.0170
Epoch [1/10], Step [47/89], Loss: 0.0157
Epoch [1/10], Step [48/89], Loss: 0.0153
Epoch [1/10], Step [49/89], Loss: 0.0149
Epoch [1/10], Step [50/89], Loss: 0.0157
Epoch [1/10], Step [51/89], Loss: 0.0152
Epoch [1/10], Step [52/89], Loss: 0.0156
Epoch [1/10], Step [53/89], Loss: 0.0152
Epoch [1/10], Step [54/89], Loss: 0.0157
Epoch [1/10], Step [55/89], Loss: 0.0155
Epoch [1/10], Step [56/89], Loss: 0.0155
Epoch [1/10], Step [57/89], Loss: 0.0153
Epoch [1/10], Step [58/89], Loss: 0.0156
Epoch [1/10], Step [59/89], Loss: 0.0160
Epoch [1/10], Step [60/89], Loss: 0.0157
Epoch [1/10], Step [61/89], Loss: 0.0143
Epoch [1/10], Step [62/89], Loss: 0.0154
Epoch [1/10], Step [63/89], Loss: 0.0148
Epoch [1/10], Step [64/89], Loss: 0.0160
Epoch [1/10], Step [65/89], Loss: 0.0157
Epoch [1/10], Step [66/89], Loss: 0.0147
Epoch [1/10], Step [67/89], Loss: 0.0154
Epoch [1/10], Step [68/89], Loss: 0.0137
Epoch [1/10], Step [69/89], Loss: 0.0145
Epoch [1/10], Step [70/89], Loss: 0.0149
Epoch [1/10], Step [71/89], Loss: 0.0142
Epoch [1/10], Step [72/89], Loss: 0.0142
Epoch [1/10], Step [73/89], Loss: 0.0144
Epoch [1/10], Step [74/89], Loss: 0.0145
Epoch [1/10], Step [75/89], Loss: 0.0139
Epoch [1/10], Step [76/89], Loss: 0.0135
Epoch [1/10], Step [77/89], Loss: 0.0146
Epoch [1/10], Step [78/89], Loss: 0.0142
Epoch [1/10], Step [79/89], Loss: 0.0138
Epoch [1/10], Step [80/89], Loss: 0.0140
Epoch [1/10], Step [81/89], Loss: 0.0137
Epoch [1/10], Step [82/89], Loss: 0.0133
Epoch [1/10], Step [83/89], Loss: 0.0145
Epoch [1/10], Step [84/89], Loss: 0.0134
Epoch [1/10], Step [85/89], Loss: 0.0129
Epoch [1/10], Step [86/89], Loss: 0.0133
Epoch [1/10], Step [87/89], Loss: 0.0130
Epoch [1/10], Step [88/89], Loss: 0.0139
Epoch [1/10], Step [89/89], Loss: 0.0119
Epoch [1/10], Test Loss: 0.0132
Epoch [2/10], Step [1/89], Loss: 0.0139
Epoch [2/10], Step [2/89], Loss: 0.0135
Epoch [2/10], Step [3/89], Loss: 0.0127
Epoch [2/10], Step [4/89], Loss: 0.0122
Epoch [2/10], Step [5/89], Loss: 0.0136
Epoch [2/10], Step [6/89], Loss: 0.0133
Epoch [2/10], Step [7/89], Loss: 0.0126
Epoch [2/10], Step [8/89], Loss: 0.0126
Epoch [2/10], Step [9/89], Loss: 0.0120
Epoch [2/10], Step [10/89], Loss: 0.0127
Epoch [2/10], Step [11/89], Loss: 0.0122
Epoch [2/10], Step [12/89], Loss: 0.0129
Epoch [2/10], Step [13/89], Loss: 0.0131
Epoch [2/10], Step [14/89], Loss: 0.0129
Epoch [2/10], Step [15/89], Loss: 0.0125
Epoch [2/10], Step [16/89], Loss: 0.0120
Epoch [2/10], Step [17/89], Loss: 0.0131
Epoch [2/10], Step [18/89], Loss: 0.0134
Epoch [2/10], Step [19/89], Loss: 0.0118
Epoch [2/10], Step [20/89], Loss: 0.0124
Epoch [2/10], Step [21/89], Loss: 0.0127
Epoch [2/10], Step [22/89], Loss: 0.0125
Epoch [2/10], Step [23/89], Loss: 0.0124
Epoch [2/10], Step [24/89], Loss: 0.0125
Epoch [2/10], Step [25/89], Loss: 0.0115
Epoch [2/10], Step [26/89], Loss: 0.0122
Epoch [2/10], Step [27/89], Loss: 0.0127
Epoch [2/10], Step [28/89], Loss: 0.0117
Epoch [2/10], Step [29/89], Loss: 0.0117
Epoch [2/10], Step [30/89], Loss: 0.0121
